name;artist;danceability;energy;key;loudness;mode;speechiness;acousticness;instrumentalness;liveness;valence;tempo;type;duration_ms;time_signature;id;html
His Love;The Clark Sisters;0.71;0.892;01;-5.158;01;0.253;0.281;0.0;0.0576;0.762;89.893;;024674;04;7ozSIGyNemakGpRnmDqiLg;https://open.spotify.com/track/7ozSIGyNemakGpRnmDqiLg
Deliverance;Merry Clayton;0.517;0.625;0;-5.323;01;0.0455;0.595;0.0;0.222;0.297;139.653;;0313332;03;0iyG7cXko0D7Uv4jBHnhUS;https://open.spotify.com/track/0iyG7cXko0D7Uv4jBHnhUS
The Victory Song - Live;Joyous Celebration;0.72;0.575;01;-11.598;01;0.0749;0.00208;2.89e-06;0.0883;0.608;130.004;;0482427;04;2vje5WEGnFNhk0PeU53kvF;https://open.spotify.com/track/2vje5WEGnFNhk0PeU53kvF
Evidence;Cross Worship;0.228;0.559;01;-7.622;01;0.034;0.00279;0.0;0.102;0.134;144.905;;0313675;04;4zapNAb6VtlikEzuaxZpS4;https://open.spotify.com/track/4zapNAb6VtlikEzuaxZpS4
He Did It - Live;The Brown Boyz;0.495;0.902;01;-4.934;01;0.191;0.00117;0.0;0.352;0.752;110.037;;0205853;04;7AsqSgx2o7CyTtJMPYknrh;https://open.spotify.com/track/7AsqSgx2o7CyTtJMPYknrh
If He Did It Before....Same God - Live;Tye Tribbett;0.608;0.79;03;-5.413;0;0.172;0.036;3.88e-06;0.0566;0.68;159.869;;0245147;04;3FaNt2AIvfkVdgawgEyY2B;https://open.spotify.com/track/3FaNt2AIvfkVdgawgEyY2B
This Is A Move - Live;Tasha Cobbs Leonard;0.245;0.723;08;-4.953;01;0.0626;0.41;3.97e-06;0.253;0.358;93.858;;0445586;04;776imhCfnvp9NoIYJ8uj0G;https://open.spotify.com/track/776imhCfnvp9NoIYJ8uj0G
Victory;The Clark Sisters;0.365;0.712;02;-6.103;01;0.0988;0.371;0.0;0.327;0.408;119.672;;0254144;03;1rWq0JVoCny5PN8QWR0LxU;https://open.spotify.com/track/1rWq0JVoCny5PN8QWR0LxU
Royalty - Live;Tasha Cobbs Leonard;0.29;0.534;0;-6.723;01;0.0508;0.185;0.0;0.113;0.222;170.336;;0416555;03;54YoeR102h0FEnAbRDe3n0;https://open.spotify.com/track/54YoeR102h0FEnAbRDe3n0
Great Is Thy Faithfulness;Run51;0.193;0.479;07;-8.406;01;0.0441;0.0758;0.0;0.149;0.0799;76.667;;0225021;03;5qkFnFCahydsnxjWm1SR4J;https://open.spotify.com/track/5qkFnFCahydsnxjWm1SR4J
Lifted;Jonathan Traylor;0.596;0.852;02;-7.373;01;0.0446;0.00954;0.000107;0.225;0.498;146.877;;0281877;04;0L7sIDOLgR5COZ0iCncKNb;https://open.spotify.com/track/0L7sIDOLgR5COZ0iCncKNb
Follow God;Kanye West;0.529;0.9;01;-3.503;01;0.418;0.000248;1.21e-05;0.0426;0.434;180.291;;0104591;04;2QpGZOhTCHHiKmpSO9FW4h;https://open.spotify.com/track/2QpGZOhTCHHiKmpSO9FW4h
Happy - Live/Remastered;Tasha Cobbs Leonard;0.401;0.885;07;-5.753;01;0.445;0.172;0.0;0.0992;0.439;172.952;;028574;04;3xi1xCFDUkOiUGJqlztGNC;https://open.spotify.com/track/3xi1xCFDUkOiUGJqlztGNC
Won't Let Me Down;Jonathan Traylor;0.66;0.591;04;-9.609;01;0.0344;0.0967;1.48e-06;0.102;0.382;134.986;;0265003;04;3Yk6zt2pSFdYcP9NS0uEB2;https://open.spotify.com/track/3Yk6zt2pSFdYcP9NS0uEB2
Increase My Faith;Brian Courtney Wilson;0.77;0.687;07;-5.771;01;0.0557;0.00307;0.0;0.0693;0.666;130.006;;0228;04;5IUqnJgMFwi0o6jq5K8Fj5;https://open.spotify.com/track/5IUqnJgMFwi0o6jq5K8Fj5
God's Gonna Do It - Live;Ricky Dillard;0.5;0.984;08;-4.984;01;0.289;0.00181;1.23e-05;0.0841;0.284;159.928;;0710529;04;3khoTXZLzriag5yLXcaDZc;https://open.spotify.com/track/3khoTXZLzriag5yLXcaDZc
